"","cty","year","e","alpha","treat","treatdummy","ay","y","decile","berkson_error","berkson_noise","y_b"
"593",27,21,-0.922151796757775,-0.0870755901587207,17,1,-1.82858739333313,-1.75073919009091,2,0.1875,-0.13701002548428,-1.70024921557519
"594",27,22,1.10554176677456,-0.0870755901587207,17,1,-1.91566298349186,0.18987878328271,6,0,-0.080246253196097,0.109632530086613
"595",28,1,0.351758395316138,0.03189727830173,29,0,0.03189727830173,0.383655673617868,7,-0.0625,-0.31770461387569,0.00345105974217802
"596",28,2,-0.553054519216964,0.03189727830173,29,0,0.06379455660346,-0.489259962613504,4,0.0625,-0.0358823209726802,-0.462642283586184
"597",28,3,0.1907281068471,0.03189727830173,29,0,0.09569183490519,0.28641994175229,6,0,0.14624375265938,0.43266369441167
"598",28,4,-1.37264993383842,0.03189727830173,29,0,0.12758911320692,-1.2450608206315,3,0.125,0.00950584140971851,-1.11055497922178
"599",28,5,-0.440262426022548,0.03189727830173,29,0,0.15948639150865,-0.280776034513898,5,0,0.0616315069264583,-0.21914452758744
"600",28,6,0.355307319036817,0.03189727830173,29,0,0.19138366981038,0.546690988847196,7,-0.0625,0.090556394307546,0.574747383154742
"601",28,7,-1.34419824179834,0.03189727830173,29,0,0.22328094811211,-1.12091729368623,3,0.125,0.0675743673467693,-0.928342926339465
"602",28,8,-0.130228735049848,0.03189727830173,29,0,0.25517822641384,0.124949491363992,6,0,-0.0836871311992232,0.0412623601647688
"603",28,9,-1.11417727641477,0.03189727830173,29,0,0.28707550471557,-0.827101771699198,4,0.0625,-0.0463414547946868,-0.810943226493885
"604",28,10,1.63925548114778,0.03189727830173,29,0,0.3189727830173,1.95822826416508,9,-0.1875,0.0547510116108456,1.82547927577593
"605",28,11,-0.899341400361143,0.03189727830173,29,0,0.35087006131903,-0.548471339042113,4,0.0625,0.0621557834043658,-0.423815555637747
"606",28,12,-0.389043918415295,0.03189727830173,29,0,0.38276733962076,-0.00627657879453497,6,0,-0.0392231157134009,-0.0454996945079359
"607",28,13,-1.4811057974948,0.03189727830173,29,0,0.41466461792249,-1.06644117957231,3,0.125,-0.0126309371900328,-0.954072116762343
"608",28,14,-0.286508938429495,0.03189727830173,29,0,0.44656189622422,0.160052957794725,6,0,0.0540915060716921,0.214144463866417
"609",28,15,-0.893527144967743,0.03189727830173,29,0,0.47845917452595,-0.415067970441793,5,0,0.0244464652911469,-0.390621505150646
"610",28,16,-0.459944502932887,0.03189727830173,29,0,0.51035645282768,0.0504119498947932,6,0,0.111160501431064,0.161572451325857
"611",28,17,0.574090574136277,0.03189727830173,29,0,0.54225373112941,1.11634430526569,8,-0.125,-0.0603972986687474,0.93094700659694
"612",28,18,-0.889077917278174,0.03189727830173,29,0,0.57415100943114,-0.314926907847034,5,0,-0.120291753150308,-0.435218660997342
"613",28,19,-0.885339564517425,0.03189727830173,29,0,0.60604828773287,-0.279291276784555,5,0,-0.0727365767741246,-0.35202785355868
"614",28,20,-0.12717110543476,0.03189727830173,29,0,0.6379455660346,0.510774460599839,7,-0.0625,-0.160399647724826,0.287874812875014
"615",28,21,1.19619265115565,0.03189727830173,29,0,0.66984284433633,1.86603549549198,9,-0.1875,-0.113548406763559,1.56498708872842
"616",28,22,-0.649882400775928,0.03189727830173,29,0,0.70174012263806,0.0518577218621314,6,0,0.0384912257166263,0.0903489475787577
"617",29,1,0.369788032556731,-0.0521218563841301,20,0,-0.0521218563841301,0.317666176172601,7,-0.0625,-0.0711545931324112,0.184011583040189
"618",29,2,-0.0819792718363038,-0.0521218563841301,20,0,-0.10424371276826,-0.186222984604564,5,0,-0.0210263654747225,-0.207249350079286
"619",29,3,0.321181542993643,-0.0521218563841301,20,0,-0.15636556915239,0.164815973841253,6,0,-0.100316854960931,0.0644991188803217
"620",29,4,1.07429460123002,-0.0521218563841301,20,0,-0.20848742553652,0.865807175693499,8,-0.125,-0.108305087005717,0.632502088687782
"621",29,5,0.252175223059438,-0.0521218563841301,20,0,-0.26060928192065,-0.00843405886121257,6,0,-0.0493887246575062,-0.0578227835187187
"622",29,6,0.248882559231026,-0.0521218563841301,20,0,-0.31273113830478,-0.0638485790737539,6,0,0.0752158848411063,0.0113673057673524
"623",29,7,-0.443058655460576,-0.0521218563841301,20,0,-0.36485299468891,-0.807911650149487,4,0.0625,-0.000241687766582017,-0.745653337916069
"624",29,8,0.323438476905972,-0.0521218563841301,20,0,-0.41697485107304,-0.0935363741670681,6,0,-0.09622999970383,-0.189766373870898
"625",29,9,1.11969406414718,-0.0521218563841301,20,0,-0.469096707457171,0.650597356690014,7,-0.0625,-0.106570329414837,0.481527027275177
"626",29,10,2.03836611817457,-0.0521218563841301,20,0,-0.521218563841301,1.51714755433327,9,-0.1875,0.119179771070783,1.44882732540405
"627",29,11,-1.00506280771312,-0.0521218563841301,20,0,-0.573340420225431,-1.57840322793855,2,0.1875,-0.0357174895173025,-1.42662071745586
"628",29,12,0.154394840811224,-0.0521218563841301,20,0,-0.625462276609561,-0.471067435798337,5,0,0.000355068666580071,-0.470712367131757
"629",29,13,-0.552622830594806,-0.0521218563841301,20,0,-0.677584132993691,-1.2302069635885,3,0.125,0.0322734364790454,-1.07293352710945
"630",29,14,0.128845555313216,-0.0521218563841301,20,0,-0.729705989377821,-0.600860434064605,4,0.0625,0.0553775817803627,-0.482982852284242
"631",29,15,-0.155561125080669,-0.0521218563841301,20,0,-0.781827845761951,-0.93738897084262,3,0.125,-0.139448800582132,-0.951837771424752
"632",29,16,0.477565521554362,-0.0521218563841301,20,0,-0.833949702146081,-0.356384180591719,5,0,-0.105683647931345,-0.462067828523064
"633",29,17,0.520590731892286,-0.0521218563841301,20,0,-0.886071558530211,-0.365480826637925,5,0,-0.00604054337315391,-0.371521370011079
"634",29,18,0.0388215570059083,-0.0521218563841301,20,0,-0.938193414914341,-0.899371857908433,4,0.0625,0.0533406381220771,-0.783531219786356
"635",29,19,0.831517060382086,-0.0521218563841301,20,0,-0.990315271298471,-0.158798210916385,5,0,0.0330931723989178,-0.125705038517468
"636",29,20,-0.62722910014742,-0.0521218563841301,20,1,-1.0424371276826,-0.669666227830022,4,0.0625,0.0325020116647914,-0.57466421616523
"637",29,21,1.38535090364663,-0.0521218563841301,20,1,-1.09455898406673,1.2907919195799,8,-0.125,-0.0766190990868115,1.08917282049309
"638",29,22,0.746964470270262,-0.0521218563841301,20,1,-1.14668084045086,0.600283629819401,7,-0.0625,0.179045969893192,0.716829599712592
"639",30,1,-2.31430560446308,0.125413304625607,0,0,0.125413304625607,-2.18889229983747,2,0.1875,0.116531797283455,-1.88486050255401
"640",30,2,-0.0805649918679711,0.125413304625607,0,0,0.250826609251214,0.170261617383243,6,0,0.145822015107336,0.316083632490579
"641",30,3,-0.214495050585136,0.125413304625607,0,0,0.376239913876821,0.161744863291685,6,0,0.0215594297326677,0.183304293024352
"642",30,4,-0.573058685519727,0.125413304625607,0,0,0.501653218502428,-0.0714054670172993,6,0,0.0656532507172789,-0.00575221630002047
"643",30,5,0.519914072333041,0.125413304625607,0,0,0.627066523128035,1.14698059546108,8,-0.125,-0.0346693853360145,0.987311210125062
"644",30,6,-0.0937805009740418,0.125413304625607,0,0,0.752479827753642,0.6586993267796,7,-0.0625,0.152170818145511,0.748370144925112
"645",30,7,-0.602499563905296,0.125413304625607,0,0,0.877893132379249,0.275393568473953,6,0,0.111874424216796,0.387267992690749
"646",30,8,-0.790723776650676,0.125413304625607,0,0,1.00330643700486,0.212582660354181,6,0,0.0215636349004177,0.234146295254598
"647",30,9,0.794181756308359,0.125413304625607,0,0,1.12871974163046,1.92290149793882,9,-0.1875,-0.0251004763030227,1.7103010216358
"648",30,10,-0.151697738888739,0.125413304625607,0,0,1.25413304625607,1.10243530736733,8,-0.125,-0.0812522103365537,0.896183097030778
"649",30,11,-0.759685480484586,0.125413304625607,0,0,1.37954635088168,0.619860870397092,7,-0.0625,0.0442271029279251,0.601587973325017
"650",30,12,0.55663587466996,0.125413304625607,0,0,1.50495965550728,2.06159553017724,9,-0.1875,0.237920766119905,2.11201629629715
"651",30,13,-2.1321835670805,0.125413304625607,0,0,1.63037296013289,-0.501810606947611,4,0.0625,-0.0971377480483142,-0.536448354995925
"652",30,14,2.55271195617792,0.125413304625607,0,0,1.7557862647585,4.30849822093642,10,-0.25,0.110699799382004,4.16919802031842
"653",30,15,-1.71956486134625,0.125413304625607,0,0,1.88119956938411,0.161634708037856,6,0,-0.074171804567069,0.0874629034707868
"654",30,16,0.204750186907287,0.125413304625607,0,0,2.00661287400971,2.211363060917,9,-0.1875,0.00438955748622745,2.02825261840323
"655",30,17,-0.101256163144306,0.125413304625607,0,0,2.13202617863532,2.03077001549101,9,-0.1875,-0.139281027785425,1.70398898770559
"656",30,18,-1.00981523867263,0.125413304625607,0,0,2.25743948326093,1.24762424458829,8,-0.125,-0.0738468407376347,1.04877740385066
"657",30,19,0.094407966669162,0.125413304625607,0,0,2.38285278788653,2.4772607545557,10,-0.25,0.110126169166154,2.33738692372185
"658",30,20,-1.25578340640642,0.125413304625607,0,0,2.50826609251214,1.25248268610572,8,-0.125,-0.141770542699748,0.985712143405971
"659",30,21,0.458260877072419,0.125413304625607,0,0,2.63367939713775,3.09194027421017,10,-0.25,0.0960509789709845,2.93799125318115
"660",30,22,-0.15728049981252,0.125413304625607,0,0,2.75909270176335,2.60181220195083,10,-0.25,0.0434379039449176,2.39525010589575
"661",31,1,0.90214826142719,0.0381618441601039,21,0,0.0381618441601039,0.940310105587294,8,-0.125,0.131837144081631,0.947147249668925
"662",31,2,0.408073664861958,0.0381618441601039,21,0,0.0763236883202078,0.484397353182166,7,-0.0625,-0.0939590682141161,0.32793828496805
"663",31,3,0.872734713536621,0.0381618441601039,21,0,0.114485532480312,0.987220246016933,8,-0.125,-0.0108497305670926,0.851370515449841
"664",31,4,0.436105189951189,0.0381618441601039,21,0,0.152647376640416,0.588752566591604,7,-0.0625,0.118524709661279,0.644777276252883
"665",31,5,-1.1233248160843,0.0381618441601039,21,0,0.19080922080052,-0.932515595283781,4,0.0625,0.0418430850892801,-0.828172510194501
"666",31,6,0.596869466616641,0.0381618441601039,21,0,0.228971064960624,0.825840531577264,8,-0.125,-0.148575611907813,0.552264919669451
"667",31,7,-0.99743492288665,0.0381618441601039,21,0,0.267132909120727,-0.730302013765923,4,0.0625,-0.0303648752578232,-0.698166889023746
"668",31,8,1.80344876791891,0.0381618441601039,21,0,0.305294753280831,2.10874352119975,9,-0.1875,-0.0167112855044517,1.90453223569529
"669",31,9,0.430862656091792,0.0381618441601039,21,0,0.343456597440935,0.774319253532727,7,-0.0625,0.0196808262393767,0.731500079772104
"670",31,10,-1.66934242236614,0.0381618441601039,21,0,0.381618441601039,-1.2877239807651,3,0.125,-0.0754305927186986,-1.2381545734838
"671",31,11,1.07498678340467,0.0381618441601039,21,0,0.419780285761143,1.49476706916581,9,-0.1875,-0.00346373338217038,1.30380333578364
"672",31,12,0.183235462543426,0.0381618441601039,21,0,0.457942129921247,0.641177592464673,7,-0.0625,-0.185016430679373,0.3936611617853
"673",31,13,-0.681790194849836,0.0381618441601039,21,0,0.496103974081351,-0.185686220768485,5,0,-0.122876889148357,-0.308563109916842
"674",31,14,1.29196566823785,0.0381618441601039,21,0,0.534265818241455,1.82623148647931,9,-0.1875,0.0232221163719778,1.66195360285128
"675",31,15,-0.984411364190837,0.0381618441601039,21,0,0.572427662401559,-0.411983701789278,5,0,-0.0791616571872992,-0.491145358976577
"676",31,16,-0.264128106326763,0.0381618441601039,21,0,0.610589506561663,0.3464614002349,7,-0.0625,-0.0454051097213554,0.238556290513544
"677",31,17,-1.31319607764883,0.0381618441601039,21,0,0.648751350721767,-0.664444726927063,4,0.0625,-0.00909898430405766,-0.611043711231121
"678",31,18,0.204519319514243,0.0381618441601039,21,0,0.686913194881871,0.891432514396114,8,-0.125,-0.00950010356160481,0.756932410834509
"679",31,19,1.77506190589601,0.0381618441601039,21,0,0.725075039041975,2.50013694493799,10,-0.25,-0.0361237670152835,2.2140131779227
"680",31,20,-0.303579844224417,0.0381618441601039,21,0,0.763236883202078,0.459657038977661,7,-0.0625,-0.0733706298716837,0.323786409105977
"681",31,21,-0.485031495038971,0.0381618441601039,21,1,0.801398727362182,1.31636723232321,8,-0.125,0.0362346094393894,1.2276018417626
"682",31,22,-1.92828725180532,0.0381618441601039,21,1,0.839560571522286,-0.0887266802830302,6,0,0.024024051815785,-0.0647026284672453
"683",32,1,-0.796480724401664,0.0720849058395725,0,0,0.0720849058395725,-0.724395818562091,4,0.0625,0.253319552405939,-0.408576266156152
"684",32,2,0.472327504604984,0.0720849058395725,0,0,0.144169811679145,0.616497316284129,7,-0.0625,-0.0381643729211396,0.515832943362989
"685",32,3,0.307996953801184,0.0720849058395725,0,0,0.216254717518717,0.524251671319901,7,-0.0625,0.107190668877397,0.568942340197298
"686",32,4,-0.629860557383338,0.0720849058395725,0,0,0.28833962335829,-0.341520934025048,5,0,-0.0179646304581729,-0.35948556448322
"687",32,5,1.17709963803296,0.0720849058395725,0,0,0.360424529197862,1.53752416723083,9,-0.1875,0.111774677380187,1.46179884461101
"688",32,6,0.201980992328107,0.0720849058395725,0,0,0.432509435037435,0.634490427365542,7,-0.0625,0.0395892635256439,0.611579690891186
"689",32,7,-0.282131426586724,0.0720849058395725,0,0,0.504594340877007,0.222462914290283,6,0,-0.0287995921629626,0.193663322127321
"690",32,8,0.117765545776993,0.0720849058395725,0,0,0.57667924671658,0.694444792493572,7,-0.0625,0.00789428769293738,0.63983908018651
"691",32,9,0.181519048837501,0.0720849058395725,0,0,0.648764152556152,0.830283201393654,8,-0.125,0.121986712816173,0.827269914209827
"692",32,10,-0.442562820091295,0.0720849058395725,0,0,0.720849058395725,0.27828623830443,6,0,0.0240438909789337,0.302330129283364
"693",32,11,-0.942599438870863,0.0720849058395725,0,0,0.792933964235297,-0.149665474635565,5,0,-0.0110054270030261,-0.160670901638591
"694",32,12,-1.2037495961655,0.0720849058395725,0,0,0.86501887007487,-0.338730726090629,5,0,0.0315493034117811,-0.307181422678848
"695",32,13,1.16219020282618,0.0720849058395725,0,0,0.937103775914442,2.09929397874063,9,-0.1875,-0.0607791412125365,1.85101483752809
"696",32,14,-0.101512165586957,0.0720849058395725,0,0,1.00918868175401,0.907676516167058,8,-0.125,-0.00152136322485688,0.781155152942201
"697",32,15,0.338928570777707,0.0720849058395725,0,0,1.08127358759359,1.42020215837129,9,-0.1875,-0.0961417977321611,1.13656036063913
"698",32,16,1.54499398050635,0.0720849058395725,0,0,1.15335849343316,2.69835247393951,10,-0.25,-0.0212111656512528,2.42714130828825
"699",32,17,0.781505257228097,0.0720849058395725,0,0,1.22544339927273,2.00694865650083,9,-0.1875,0.0297657986596113,1.84921445516044
"700",32,18,-0.703377898268239,0.0720849058395725,0,0,1.2975283051123,0.594150406844066,7,-0.0625,-0.0446585671001214,0.486991839743944
"701",32,19,-0.109634741480014,0.0720849058395725,0,0,1.36961321095188,1.25997846947186,8,-0.125,0.0341239940116401,1.1691024634835
"702",32,20,-0.63837764980221,0.0720849058395725,0,0,1.44169811679145,0.803320466989239,7,-0.0625,-0.101094120991402,0.639726345997838
"703",32,21,0.335138893345774,0.0720849058395725,0,0,1.51378302263102,1.8489219159768,9,-0.1875,-0.0769690394098987,1.5844528765669
"704",32,22,1.71619117138137,0.0720849058395725,0,0,1.58586792847059,3.30205909985197,10,-0.25,0.0964666840114598,3.14852578386343
"705",33,1,-1.46810901548683,-0.0547406939829689,0,0,-0.0547406939829689,-1.5228497094698,2,0.1875,0.123754238728901,-1.2115954707409
"706",33,2,0.137665924286398,-0.0547406939829689,0,0,-0.109481387965938,0.0281845363204606,6,0,-0.115641253484887,-0.0874567171644267
"707",33,3,-0.935994528649388,-0.0547406939829689,0,0,-0.164222081948907,-1.10021661059829,3,0.125,0.0946622144072288,-0.880554396191066
"708",33,4,-1.12952617620468,-0.0547406939829689,0,0,-0.218962775931876,-1.34848895213655,3,0.125,-0.12930249503472,-1.35279144717127
"709",33,5,0.751767161231116,-0.0547406939829689,0,0,-0.273703469914845,0.478063691316271,7,-0.0625,0.145110211455462,0.560673902771733
"710",33,6,-0.404235548252708,-0.0547406939829689,0,0,-0.328444163897814,-0.732679712150521,4,0.0625,0.115732333094517,-0.554447379056004
"711",33,7,-0.590750556357361,-0.0547406939829689,0,0,-0.383184857880782,-0.973935414238143,3,0.125,0.102983880654659,-0.745951533583484
"712",33,8,-0.256653547710358,-0.0547406939829689,0,0,-0.437925551863751,-0.69457909957411,4,0.0625,-0.0247374435196415,-0.656816543093751
"713",33,9,-0.303973693616596,-0.0547406939829689,0,0,-0.49266624584672,-0.796639939463316,4,0.0625,0.033113649609945,-0.701026289853371
"714",33,10,0.253481191109672,-0.0547406939829689,0,0,-0.547406939829689,-0.293925748720018,5,0,-0.0239238762512304,-0.317849624971248
"715",33,11,0.895934305686061,-0.0547406939829689,0,0,-0.602147633812658,0.293786671873403,6,0,-0.128291478713601,0.165495193159802
"716",33,12,0.274728812849203,-0.0547406939829689,0,0,-0.656888327795627,-0.382159514946424,5,0,-0.00392456149799377,-0.386084076444418
"717",33,13,-1.76776911182292,-0.0547406939829689,0,0,-0.711629021778596,-2.47939813360152,1,0.25,0.192481058388174,-2.03691707521334
"718",33,14,-0.951793113493978,-0.0547406939829689,0,0,-0.766369715761565,-1.71816282925554,2,0.1875,-0.086267205291583,-1.61693003454713
"719",33,15,-1.61985610763949,-0.0547406939829689,0,0,-0.821110409744534,-2.44096651738402,1,0.25,0.116546893875306,-2.07441962350872
"720",33,16,1.7823738298796,-0.0547406939829689,0,0,-0.875851103727503,0.906522726152097,8,-0.125,0.109625363960095,0.891148090112192
"721",33,17,-0.189005979298541,-0.0547406939829689,0,0,-0.930591797710472,-1.11959777700901,3,0.125,-0.0117192477991546,-1.00631702480817
"722",33,18,0.420450011909158,-0.0547406939829689,0,0,-0.985332491693441,-0.564882479784283,4,0.0625,0.0529191885253327,-0.44946329125895
"723",33,19,-0.292217070820224,-0.0547406939829689,0,0,-1.04007318567641,-1.33229025649663,3,0.125,-0.165560276557104,-1.37285053305374
"724",33,20,-0.866174776868241,-0.0547406939829689,0,0,-1.09481387965938,-1.96098865652762,2,0.1875,0.107330930578324,-1.6661577259493
"725",33,21,-0.366273848375103,-0.0547406939829689,0,0,-1.14955457364235,-1.51582842201745,2,0.1875,-0.119090665011635,-1.44741908702909
"726",33,22,-0.74197715036697,-0.0547406939829689,0,0,-1.20429526762532,-1.94627241799229,2,0.1875,0.0704414293303861,-1.6883309886619
"727",34,1,-0.253168249581284,-0.0900795178090575,0,0,-0.0900795178090575,-0.343247767390342,5,0,-0.0542768345165875,-0.397524601906929
"728",34,2,0.838228200548955,-0.0900795178090575,0,0,-0.180159035618115,0.65806916493084,7,-0.0625,0.136617864720118,0.732187029650958
"729",34,3,-0.348087482358983,-0.0900795178090575,0,0,-0.270238553427173,-0.618326035786156,4,0.0625,-0.00781718036587081,-0.563643216152027
"730",34,4,1.00887743721422,-0.0900795178090575,0,0,-0.36031807123623,0.648559365977994,7,-0.0625,-0.198025599528656,0.388033766449338
"731",34,5,0.223553747232413,-0.0900795178090575,0,0,-0.450397589045288,-0.226843841812874,5,0,0.00217027070245978,-0.224673571110415
"732",34,6,-0.970376257700404,-0.0900795178090575,0,0,-0.540477106854345,-1.51085336455475,2,0.1875,0.0819151859028048,-1.24143817865194
"733",34,7,-1.03843730535487,-0.0900795178090575,0,0,-0.630556624663403,-1.66899393001827,2,0.1875,-0.0375278049868095,-1.51902173500508
"734",34,8,0.631394554531037,-0.0900795178090575,0,0,-0.72063614247246,-0.0892415879414238,6,0,0.0343791130212593,-0.0548624749201645
"735",34,9,0.253599254718074,-0.0900795178090575,0,0,-0.810715660281518,-0.557116405563444,4,0.0625,-0.0590415386959629,-0.553657944259407
"736",34,10,1.11662806194579,-0.0900795178090575,0,0,-0.900795178090575,0.215832883855212,6,0,-0.0478895992367715,0.167943284618441
"737",34,11,1.2810372493029,-0.0900795178090575,0,0,-0.990874695899633,0.290162553403264,6,0,-0.125369460251707,0.164793093151557
"738",34,12,0.95559688712706,-0.0900795178090575,0,0,-1.08095421370869,-0.125357326581631,5,0,0.0782327387734855,-0.0471245878081453
"739",34,13,0.321352976461762,-0.0900795178090575,0,0,-1.17103373151775,-0.849680755055986,4,0.0625,-0.00240307080166786,-0.789583825857654
"740",34,14,-0.487730168925746,-0.0900795178090575,0,0,-1.26111324932681,-1.74884341825255,2,0.1875,0.193120459042991,-1.36822295920956
"741",34,15,0.80313154237934,-0.0900795178090575,0,0,-1.35119276713586,-0.548061224756523,4,0.0625,0.0949667686259332,-0.390594456130589
"742",34,16,-0.944611988430817,-0.0900795178090575,0,0,-1.44127228494492,-2.38588427337574,1,0.25,0.0750258267349683,-2.06085844664077
"743",34,17,1.74937198236109,-0.0900795178090575,0,0,-1.53135180275398,0.218020179607108,6,0,0.0519046570972455,0.269924836704353
"744",34,18,0.760763538664119,-0.0900795178090575,0,0,-1.62143132056304,-0.860667781898917,4,0.0625,0.0163147533528142,-0.781853028546102
"745",34,19,0.811301727168942,-0.0900795178090575,0,0,-1.71151083837209,-0.900209111203151,4,0.0625,0.00297411006298408,-0.834735001140167
"746",34,20,-0.286617137967129,-0.0900795178090575,0,0,-1.80159035618115,-2.08820749414828,2,0.1875,0.0924651185581129,-1.80824237559017
"747",34,21,-0.48669306849459,-0.0900795178090575,0,0,-1.89166987399021,-2.3783629424848,1,0.25,0.150001168297431,-1.97836177418737
"748",34,22,-2.03299513245016,-0.0900795178090575,0,0,-1.98174939179927,-4.01474452424943,1,0.25,0.110131563590944,-3.65461296065848
"749",35,1,0.968560445422672,0.0092381559945826,32,0,0.0092381559945826,0.977798601417254,8,-0.125,-0.0913404698615304,0.761458131555724
"750",35,2,0.36544671039475,0.0092381559945826,32,0,0.0184763119891652,0.383923022383915,7,-0.0625,0.0683464563207913,0.389769478704707
"751",35,3,1.62844412066201,0.0092381559945826,32,0,0.0277144679837478,1.65615858864575,9,-0.1875,0.0795027891106353,1.54816137775639
"752",35,4,0.011827740248507,0.0092381559945826,32,0,0.0369526239783304,0.0487803642268375,6,0,-0.0343368182139025,0.014443546012935
"753",35,5,0.61690046718245,0.0092381559945826,32,0,0.046190779972913,0.663091247155363,7,-0.0625,0.00999465721323717,0.6105859043686
"754",35,6,-0.367446544108565,0.0092381559945826,32,0,0.0554289359674956,-0.31201760814107,5,0,0.0691361374893576,-0.242881470651712
"755",35,7,0.00406865146707149,0.0092381559945826,32,0,0.0646670919620782,0.0687357434291497,6,0,0.207643760163132,0.276379503592281
"756",35,8,0.0625035214760211,0.0092381559945826,32,0,0.0739052479566608,0.136408769432682,6,0,0.204177382246671,0.340586151679353
"757",35,9,-2.14564005163353,0.0092381559945826,32,0,0.0831434039512434,-2.06249664768228,2,0.1875,-0.0252387395745512,-1.90023538725683
"758",35,10,1.7826614862918,0.0092381559945826,32,0,0.092381559945826,1.87504304623763,9,-0.1875,-0.0129556049671834,1.67458744127045
"759",35,11,1.39948603278228,0.0092381559945826,32,0,0.101619715940409,1.50110574872269,9,-0.1875,0.0848517586943156,1.39845750741701
"760",35,12,1.05092569044255,0.0092381559945826,32,0,0.110857871934991,1.16178356237754,8,-0.125,0.0150400356904481,1.05182359806799
"761",35,13,-1.53339136996586,0.0092381559945826,32,0,0.120096027929574,-1.41329534203628,3,0.125,-0.0226939278423416,-1.31098926987862
"762",35,14,1.23027631447521,0.0092381559945826,32,0,0.129334183924156,1.35961049839937,8,-0.125,0.0846599625471563,1.31927046094653
"763",35,15,-2.19245970435733,0.0092381559945826,32,0,0.138572339918739,-2.05388736443859,2,0.1875,0.0373947936306811,-1.82899257080791
"764",35,16,-0.209137595208897,0.0092381559945826,32,0,0.147810495913322,-0.0613270992955758,6,0,-0.0527539739070075,-0.114081073202583
"765",35,17,0.108919961250197,0.0092381559945826,32,0,0.157048651907904,0.265968613158101,6,0,0.00018588962144363,0.266154502779545
"766",35,18,1.25320666975614,0.0092381559945826,32,0,0.166286807902487,1.41949347765862,9,-0.1875,0.0343912196849989,1.26638469734362
"767",35,19,1.46360505144062,0.0092381559945826,32,0,0.175524963897069,1.63913001533769,9,-0.1875,0.0981162211165404,1.54974623645423
"768",35,20,-1.30610036068082,0.0092381559945826,32,0,0.184763119891652,-1.12133724078917,3,0.125,0.0673591733902597,-0.928978067398912
"769",35,21,-0.719927991819196,0.0092381559945826,32,0,0.194001275886235,-0.525926715932961,4,0.0625,-0.165097072558694,-0.628523788491655
"770",35,22,-1.24015385324338,0.0092381559945826,32,0,0.203239431880817,-1.03691442136256,3,0.125,0.0156735607914852,-0.896240860571074
"771",36,1,-1.57379770020439,-0.116679249374458,13,0,-0.116679249374458,-1.69047694957885,2,0.1875,-0.0637739218522579,-1.56675087143111
"772",36,2,0.0221199445611672,-0.116679249374458,13,0,-0.233358498748916,-0.211238554187749,5,0,-0.0733692232684937,-0.284607777456243
"773",36,3,-0.633688783759946,-0.116679249374458,13,0,-0.350037748123375,-0.98372653188332,3,0.125,0.13715617682438,-0.72157035505894
"774",36,4,-2.09966681258852,-0.116679249374458,13,0,-0.466716997497833,-2.56638381008635,1,0.25,0.0116104011253164,-2.30477340896104
"775",36,5,1.12581832583159,-0.116679249374458,13,0,-0.583396246872291,0.542422078959301,7,-0.0625,0.042419905782812,0.522341984742113
"776",36,6,1.39290210837385,-0.116679249374458,13,0,-0.700075496246749,0.692826612127101,7,-0.0625,-0.0081237670708714,0.62220284505623
"777",36,7,1.54528464947449,-0.116679249374458,13,0,-0.816754745621207,0.728529903853278,7,-0.0625,0.0695118744697439,0.735541778323022
"778",36,8,-0.297186758087205,-0.116679249374458,13,0,-0.933433994995665,-1.23062075308287,3,0.125,-0.135186998774817,-1.24080775185769
"779",36,9,-0.630027559817945,-0.116679249374458,13,0,-1.05011324437012,-1.68014080418807,2,0.1875,-0.0629355326140462,-1.55557633680211
"780",36,10,-0.836221320083008,-0.116679249374458,13,0,-1.16679249374458,-2.00301381382759,2,0.1875,-0.211079481075024,-2.02659329490261
"781",36,11,0.479729841894296,-0.116679249374458,13,0,-1.28347174311904,-0.803741901224744,4,0.0625,-0.033429366817862,-0.774671268042606
"782",36,12,-0.0170185546849845,-0.116679249374458,13,0,-1.4001509924935,-1.41716954717848,3,0.125,-0.00711169785054232,-1.29928124502902
"783",36,13,0.239766939638574,-0.116679249374458,13,1,-1.51683024186796,-0.277063302229382,5,0,-0.117726397889522,-0.394789700118904
"784",36,14,-0.75083368505198,-0.116679249374458,13,1,-1.63350949124241,-1.38434317629439,3,0.125,0.0931957852859902,-1.1661473910084
"785",36,15,-0.328789235151015,-0.116679249374458,13,1,-1.75018874061687,-1.07897797576789,3,0.125,-0.156374914957997,-1.11035289072588
"786",36,16,-0.101785547659533,-0.116679249374458,13,1,-1.86686798999133,-0.968653537650863,3,0.125,-0.114824946416917,-0.958478484067781
"787",36,17,0.695774498768882,-0.116679249374458,13,1,-1.98354723936579,-0.287772740596907,5,0,-0.049950283505887,-0.337723024102794
"788",36,18,-0.720069577970489,-0.116679249374458,13,1,-2.10022648874025,-1.82029606671074,2,0.1875,0.0921333909490429,-1.54066267576169
"789",36,19,-0.14496693239678,-0.116679249374458,13,1,-2.21690573811471,-1.36187267051149,3,0.125,-0.0406265799931828,-1.27749925050467
"790",36,20,0.171762950139836,-0.116679249374458,13,1,-2.33358498748916,-1.16182203734933,3,0.125,0.0235660748148455,-1.01325596253448
"791",36,21,-0.298382566965791,-0.116679249374458,13,1,-2.45026423686362,-1.74864680382941,2,0.1875,-0.107795222477614,-1.66894202630703
